x,y,Name,Station,TIME (Atlantic/Jan_Mayen),TEMP (degC),STATION_PRESSURE (hPa),RELATIVE_HUMIDITY (%),WIND_SPEED (m/s),WIND_DIRECTION (deg),PRECIP_AMOUNT (mm/hr)
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.05.2024 23:00,0.7,1008.1,73,3.8,228,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 00:00,-0.1,1008.4,79,3.4,73,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 01:00,0.4,1008.8,75,5.5,239,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 02:00,0,1008.9,79,0.9,348,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 03:00,-0.2,1009.1,80,4,233,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 04:00,0,1009.7,80,6,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 05:00,0.2,1010,76,3.7,215,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 06:00,0.9,1010.5,72,4.9,236,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 07:00,1.2,1010.6,72,5,239,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 08:00,0.6,1010.9,74,4.5,218,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 09:00,0.8,1011.4,70,4.6,224,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 10:00,1.8,1011.8,69,4.3,242,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 11:00,1.6,1011.9,70,4,237,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 12:00,1.7,1012.3,69,4,252,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 13:00,1.9,1012.5,77,1.8,292,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 14:00,3.2,1012.5,70,1.2,285,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 15:00,2,1012.6,65,1.6,321,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 16:00,2.1,1012.4,65,2.4,290,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 17:00,1.4,1012.2,77,3.7,245,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 18:00,1.2,1012.1,78,5.3,241,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 19:00,1.4,1012.3,70,4.3,230,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 20:00,0,1012.3,87,3.5,240,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 21:00,0.6,1012.4,69,5.7,212,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 22:00,0.6,1012.5,70,5.2,219,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.05.2024 23:00,0.5,1012.6,70,4.8,215,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 00:00,0.3,1012.7,69,4,212,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 01:00,0.2,1012.5,71,2,232,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 02:00,0.3,1012.5,66,5,220,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 03:00,0.5,1012.6,64,4.6,215,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 04:00,0.7,1012.5,64,5.1,222,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 05:00,0.8,1012.6,63,4.7,217,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 06:00,1.1,1012.6,61,3.4,212,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 07:00,1.3,1012.7,57,3.6,185,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 08:00,0.6,1013.1,67,4.3,239,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 09:00,0.1,1013.3,76,4,245,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 10:00,0.2,1013.3,72,4,249,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 11:00,-0.1,1013.4,71,3.7,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 12:00,-0.4,1013.7,71,3.8,264,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 13:00,-0.4,1013.8,71,3.5,264,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 14:00,-0.3,1013.8,71,3,275,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 15:00,-0.6,1013.5,72,2.2,281,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 16:00,-0.7,1013.2,71,2.3,276,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 17:00,0,1013.1,67,1.7,279,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 18:00,-0.1,1012.8,67,1.5,272,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 19:00,-0.7,1012.5,69,1,41,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 20:00,-0.1,1012.4,64,1.8,35,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 21:00,-0.7,1012.3,66,1.6,68,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 22:00,-0.7,1012.3,70,2.5,98,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.05.2024 23:00,-1.1,1012,75,4.8,106,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 00:00,-1.3,1011.3,75,4.9,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 01:00,-1.7,1011.3,78,1.2,351,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 02:00,-1.5,1011.2,77,1.8,111,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 03:00,-1.4,1010.8,75,3.5,96,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 04:00,-1.8,1010.5,78,4.6,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 05:00,-1.2,1010.2,73,5,106,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 06:00,-0.6,1009.8,70,5.6,95,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 07:00,0,1009.4,67,5.3,97,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 08:00,0.3,1008.9,67,6.7,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 09:00,0.7,1008.4,69,6.5,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 10:00,0.6,1008.3,71,2.8,250,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 11:00,1.2,1007.9,70,3.2,257,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 12:00,0.7,1008,75,3.8,256,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 13:00,0.8,1007.7,76,2.4,278,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 14:00,0.9,1007.1,71,1.4,13,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 15:00,1.5,1006.3,70,1.9,23,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 16:00,1,1005.9,75,3.2,356,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 17:00,0.9,1005.7,75,3.4,356,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 18:00,1,1005,76,1.7,33,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 19:00,1.4,1004.6,75,1.5,88,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 20:00,1.3,1004.3,76,1,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 21:00,1.7,1004,71,1.4,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 22:00,1.7,1004,71,5.8,107,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.05.2024 23:00,1.3,1004.1,72,7,111,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 00:00,1.4,1004,70,7.8,97,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 01:00,1.6,1003.8,67,8.2,114,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 02:00,1.3,1004.1,68,6.2,98,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 03:00,1.7,1004.3,64,6.3,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 04:00,1.4,1004.6,66,6.8,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 05:00,1.6,1005,64,6.9,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 06:00,2.2,1005.5,61,6.9,97,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 07:00,2.1,1006.1,63,6.5,90,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 08:00,2.5,1006.6,58,6.1,92,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 09:00,2.3,1007.3,59,5.7,120,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 10:00,2.8,1008.1,59,4.4,109,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 11:00,3,1008.6,58,5.7,18,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 12:00,2.7,1009.3,58,5.2,10,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 13:00,2.5,1010.1,59,5.1,11,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 14:00,1.4,1010.6,63,5.7,7,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 15:00,1.6,1011.1,65,6,13,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 16:00,1.1,1011.8,65,5.3,18,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 17:00,1,1012.1,65,3.8,19,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 18:00,0.5,1012.5,67,4.6,13,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 19:00,0,1013.1,71,3.3,325,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 20:00,-0.4,1013.5,73,2.1,270,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 21:00,-0.5,1013.9,73,3.3,3,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 22:00,-0.9,1014.5,76,4.4,4,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.05.2024 23:00,-1.4,1014.8,80,3.5,355,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 00:00,-1.9,1015.3,86,4,2,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 01:00,-2.4,1015.8,88,4.9,4,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 02:00,-2.8,1016.3,86,7.7,10,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 03:00,-3.3,1016.7,82,9.9,12,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 04:00,-3.7,1017.9,84,8.9,7,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 05:00,-3.3,1018.8,72,4.9,11,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 06:00,-3.8,1019.8,72,5.3,15,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 07:00,-3.1,1020.5,67,2.7,3,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 08:00,-3.6,1021.1,65,1.9,344,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 09:00,-2.6,1021.8,59,3.9,343,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 10:00,-2.5,1022.5,52,4.7,307,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 11:00,-2.1,1023.2,54,5.9,320,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 12:00,-2.2,1023.9,49,6.5,319,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 13:00,-1.9,1024.4,47,7.1,312,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 14:00,-2.3,1024.6,47,4.4,279,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 15:00,-2.4,1024.6,56,6.2,254,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 16:00,-2.1,1024.7,56,6.2,248,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 17:00,-2,1024.9,59,5.4,252,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 18:00,-1.4,1025,62,5.9,260,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 19:00,-1.6,1025.3,62,5.2,266,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 20:00,-1.8,1025.7,65,4.9,273,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 21:00,-1.7,1025.9,61,4.3,273,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 22:00,-1.7,1026,57,4.9,287,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.05.2024 23:00,-1.8,1026.1,53,4.8,303,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 00:00,-1.8,1026.1,53,4,292,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 01:00,-2.3,1025.9,58,3.8,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 02:00,-2.1,1025.5,59,4.1,245,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 03:00,-2,1025.3,67,6.2,260,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 04:00,-2.2,1025,65,6.5,265,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 05:00,-2.2,1024.7,64,5.9,268,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 06:00,-2.3,1024.3,63,5.1,270,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 07:00,-2.1,1023.9,63,4.6,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 08:00,-2,1023.7,60,3.6,238,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 09:00,-1.9,1023.2,64,3.5,226,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 10:00,-1.7,1023,65,4.8,238,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 11:00,-1.8,1022.4,67,3.3,221,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 12:00,-1.5,1022,65,4,228,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 13:00,-1.6,1021.5,65,3.9,217,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 14:00,-1.6,1020.8,65,4,231,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 15:00,-1.6,1020.1,64,4.4,216,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 16:00,-1.5,1019.4,64,3.5,232,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 17:00,-1.4,1018.6,62,1.2,269,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 18:00,-1.6,1017.8,66,2.6,97,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 19:00,-1.6,1017.1,64,1.3,191,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 20:00,-1.6,1016.5,62,0.8,255,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 21:00,-1.8,1015.8,66,1.5,287,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 22:00,-2,1015.5,66,1,309,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.05.2024 23:00,-2,1015.5,66,0.8,93,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 00:00,-2.1,1013.6,69,1.1,60,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 01:00,-2.1,1013,69,2.1,357,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 02:00,-2.2,1012.2,71,2.7,20,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 03:00,-2.1,1011.7,69,2.7,8,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 04:00,-2,1010.9,68,2.6,24,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 05:00,-2,1010.4,67,1.4,323,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 06:00,-2,1010.1,71,1.8,340,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 07:00,-1.8,1009.8,68,2.1,331,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 08:00,-1.7,1009.5,67,2.1,294,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 09:00,-1.5,1009,67,4.4,9,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 10:00,-1.1,1008.9,58,5.3,3,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 11:00,-1,1008.5,61,2.1,333,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 12:00,-1.2,1008.3,60,2.4,317,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 13:00,-1.9,1008.2,62,2.3,299,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 14:00,-1.3,1007.8,60,2.5,347,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 15:00,-1.7,1007.5,60,4.2,343,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 16:00,-1.4,1007,58,4.2,4,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 17:00,-2.3,1006.6,76,4.5,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 18:00,-2.7,1006.2,72,4.7,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 19:00,-3.9,1006.2,84,5.5,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 20:00,-4.4,1006.2,84,5.3,102,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 21:00,-4.5,1006.2,80,5.1,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 22:00,-4.9,1006.3,80,5.6,116,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.05.2024 23:00,-5.4,1006.4,83,6.9,115,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 00:00,-5.4,1006.2,79,5.4,110,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 01:00,-5.4,1006.2,79,5.5,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 02:00,-5.2,1006.4,72,5.2,106,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 03:00,-5.1,1006.2,69,5.8,109,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 04:00,-5.5,1006.2,73,5.2,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 05:00,-5.5,1006.1,69,4.5,107,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 06:00,-5.1,1006.2,66,4.5,113,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 07:00,-4.9,1006.5,63,4.1,102,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 08:00,-4.2,1006.6,62,3.9,102,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 09:00,-4.5,1006.6,62,5.3,110,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 10:00,-4.6,1006.8,62,4.7,110,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 11:00,-4.3,1007,57,4,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 12:00,-3.5,1007.2,50,4.3,46,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 13:00,-3.9,1007.3,50,4.2,39,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 14:00,-3.7,1007.5,49,3.9,89,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 15:00,-3.3,1007.7,46,4.5,44,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 16:00,-4,1007.8,49,3.7,63,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 17:00,-3.6,1007.9,54,3.9,74,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 18:00,-3.8,1008.1,55,3.3,91,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 19:00,-4.3,1008.4,55,3.8,134,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 20:00,-4.2,1008.8,55,2.6,143,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 21:00,-5.2,1009.1,57,2.8,119,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 22:00,-4.5,1009.3,54,2.6,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.05.2024 23:00,-4.7,1009.9,54,2.8,97,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 00:00,-5.3,1010.1,56,1.5,124,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 01:00,-5.1,1010.5,56,1.1,91,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 02:00,-5.2,1011.2,59,2.4,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 03:00,-4.2,1011.6,55,2.6,83,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 04:00,-4.2,1011.8,62,5,15,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 05:00,-4,1012.2,61,3.6,358,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 06:00,-3.9,1012.5,59,2.8,5,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 07:00,-3.6,1012.8,53,2.5,340,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 08:00,-3.5,1013.2,54,2.2,325,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 09:00,-2.8,1013.7,52,1.9,350,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 10:00,-2.6,1014.2,52,5.7,329,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 11:00,-2.4,1014.5,53,6.3,332,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 12:00,-2.6,1015,57,6.2,327,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 13:00,-2.4,1015.4,57,4.7,350,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 14:00,-2.9,1015.8,58,3.1,12,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 15:00,-3.3,1016.1,62,5.2,334,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 16:00,-2.9,1016.4,58,4.9,334,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 17:00,-2.8,1016.4,53,5.7,329,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 18:00,-2.8,1016.6,55,5.3,334,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 19:00,-3,1016.9,49,4,352,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 20:00,-3.1,1017.4,53,3.7,347,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 21:00,-3.3,1017.7,50,4.8,351,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 22:00,-3.4,1018.1,47,4.2,353,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.05.2024 23:00,-3.6,1018.6,54,6.3,323,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 00:00,-3.8,1018.9,54,3.9,349,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 01:00,-3.6,1019.1,54,3.8,356,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 02:00,-3.7,1019.5,57,4.9,336,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 03:00,-3.9,1019.6,55,5,325,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 04:00,-3.9,1019.7,51,4.8,339,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 05:00,-3.8,1019.7,56,5.4,339,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 06:00,-2.9,1020,55,4.6,331,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 07:00,-3.4,1020.3,51,5,303,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 08:00,-3.2,1020.5,49,4.3,286,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 09:00,-2.9,1020.6,45,5.9,291,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 10:00,-2.9,1020.8,46,5.1,272,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 11:00,-2.9,1020.5,60,6.8,249,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 12:00,-2.9,1020.8,55,6.5,276,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 13:00,-2.8,1021.2,64,6.3,284,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 14:00,-2.7,1021.3,53,7.7,284,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 15:00,-2.9,1021.4,63,6.4,264,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 16:00,-2.9,1021.3,68,7.2,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 17:00,-3.1,1021.3,69,7.2,268,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 18:00,-3.1,1021.5,64,7,286,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 19:00,-2.8,1021.8,63,6.2,278,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 20:00,-3,1021.8,62,5.5,259,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 21:00,-3.3,1022.2,66,6,262,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 22:00,-2.4,1022.3,61,5.4,261,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.05.2024 23:00,-2.7,1022.6,64,4.7,245,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,22.05.2024 00:00,-2.6,1022.6,64,5,254,0
